DateTime,Ask,Bid,Ask Volume,Bid Volume
15.09.2023 12:18:46.475,1.06577,1.06574,0,0
15.09.2023 12:18:46.580,1.06579,1.06577,0,0
15.09.2023 12:18:46.703,1.06581,1.06579,0,0
15.09.2023 12:18:47.526,1.06581,1.06578,0,0
15.09.2023 12:18:47.629,1.0658,1.06578,0,0
15.09.2023 12:18:47.732,1.0658,1.06577,0,0
15.09.2023 12:18:48.090,1.06581,1.06578,0,0
15.09.2023 12:18:48.194,1.0658,1.06577,0,0
15.09.2023 12:18:50.166,1.06581,1.06577,0,0
15.09.2023 12:18:51.034,1.06578,1.06576,0,0
15.09.2023 12:18:51.291,1.0658,1.06577,0,0
15.09.2023 12:18:54.906,1.06581,1.06578,0,0
15.09.2023 12:18:55.365,1.06581,1.06577,0,0
15.09.2023 12:18:55.566,1.06581,1.06578,0,0
15.09.2023 12:18:55.873,1.06581,1.06577,0,0
15.09.2023 12:18:56.479,1.0658,1.06577,0,0
15.09.2023 12:18:56.787,1.06581,1.06577,0,0
15.09.2023 12:18:57.932,1.06581,1.06578,0,0
15.09.2023 12:18:58.728,1.06581,1.06579,0,0
15.09.2023 12:19:00.398,1.0658,1.06578,0,0
15.09.2023 12:19:00.681,1.06581,1.06579,0,0
15.09.2023 12:19:02.131,1.06582,1.0658,0,0
15.09.2023 12:19:05.891,1.06582,1.06579,0,0
15.09.2023 12:19:07.603,1.06582,1.0658,0,0
15.09.2023 12:19:08.649,1.06584,1.06582,0,0
15.09.2023 12:19:08.752,1.06586,1.06584,0,0
15.09.2023 12:19:08.856,1.06587,1.06585,0,0
15.09.2023 12:19:09.082,1.06584,1.06582,0,0
15.09.2023 12:19:09.443,1.06586,1.06584,0,0
15.09.2023 12:19:09.802,1.06589,1.06587,0,0
15.09.2023 12:19:09.855,1.06591,1.06589,0,0
15.09.2023 12:19:09.958,1.06592,1.0659,0,0
15.09.2023 12:19:10.791,1.06591,1.0659,0,0
15.09.2023 12:19:11.732,1.06592,1.0659,0,0
15.09.2023 12:19:30.234,1.06593,1.06591,0,0
15.09.2023 12:19:30.909,1.06595,1.06593,0,0
15.09.2023 12:19:31.013,1.06597,1.06595,0,0
15.09.2023 12:19:55.973,1.06598,1.06595,0,0
15.09.2023 12:19:57.377,1.06598,1.06596,0,0
15.09.2023 12:19:57.437,1.06602,1.06601,0,0
15.09.2023 12:19:57.541,1.06602,1.06599,0,0
15.09.2023 12:19:57.644,1.06603,1.066,0,0
15.09.2023 12:19:59.538,1.06602,1.066,0,0
15.09.2023 12:19:59.644,1.06598,1.06597,0,0
15.09.2023 12:19:59.748,1.06598,1.06596,0,0
15.09.2023 12:19:59.801,1.06598,1.06595,0,0
15.09.2023 12:19:59.927,1.06597,1.06595,0,0
15.09.2023 12:20:00.235,1.06595,1.06594,0,0
15.09.2023 12:20:00.339,1.06592,1.0659,0,0
15.09.2023 12:20:00.864,1.06591,1.06589,0,0
15.09.2023 12:20:00.969,1.06592,1.0659,0,0
15.09.2023 12:20:06.342,1.06588,1.06587,0,0
15.09.2023 12:20:06.446,1.06588,1.06586,0,0
15.09.2023 12:20:06.499,1.06587,1.06585,0,0
15.09.2023 12:20:07.941,1.06589,1.06588,0,0
15.09.2023 12:20:08.045,1.0659,1.06588,0,0
15.09.2023 12:20:08.148,1.06591,1.06588,0,0
15.09.2023 12:20:08.302,1.06591,1.06589,0,0
15.09.2023 12:20:09.119,1.06592,1.0659,0,0
15.09.2023 12:20:10.003,1.06591,1.06589,0,0
15.09.2023 12:20:11.063,1.0659,1.06588,0,0
15.09.2023 12:20:17.559,1.06588,1.06587,0,0
15.09.2023 12:20:17.613,1.06588,1.06586,0,0
15.09.2023 12:20:17.665,1.0659,1.06589,0,0
15.09.2023 12:20:17.718,1.06591,1.06589,0,0
15.09.2023 12:20:21.044,1.06592,1.0659,0,0
15.09.2023 12:20:22.145,1.06595,1.06593,0,0
15.09.2023 12:20:22.249,1.06595,1.06594,0,0
15.09.2023 12:20:22.352,1.06596,1.06594,0,0
15.09.2023 12:20:22.889,1.06595,1.06593,0,0
15.09.2023 12:20:22.994,1.06594,1.06592,0,0
15.09.2023 12:20:23.097,1.06593,1.06592,0,0
15.09.2023 12:20:23.980,1.06595,1.06593,0,0
15.09.2023 12:20:24.033,1.06596,1.06594,0,0
15.09.2023 12:20:25.350,1.06595,1.06594,0,0
15.09.2023 12:20:25.404,1.06593,1.06592,0,0
15.09.2023 12:20:25.456,1.06593,1.06591,0,0
15.09.2023 12:20:26.150,1.06592,1.0659,0,0
15.09.2023 12:20:27.259,1.06591,1.0659,0,0
15.09.2023 12:20:27.413,1.06592,1.0659,0,0
15.09.2023 12:20:31.576,1.06593,1.06592,0,0
15.09.2023 12:20:31.679,1.06593,1.06591,0,0
15.09.2023 12:20:32.089,1.06595,1.06593,0,0
15.09.2023 12:20:32.193,1.06595,1.06594,0,0
15.09.2023 12:20:32.297,1.06595,1.06593,0,0
15.09.2023 12:20:33.013,1.06594,1.06592,0,0
15.09.2023 12:20:33.648,1.06593,1.06591,0,0
15.09.2023 12:20:33.752,1.06593,1.06592,0,0
15.09.2023 12:20:33.804,1.06595,1.06592,0,0
15.09.2023 12:20:34.349,1.06594,1.06592,0,0
15.09.2023 12:20:35.633,1.06594,1.06591,0,0
15.09.2023 12:20:36.606,1.06594,1.06592,0,0
15.09.2023 12:20:36.811,1.06595,1.06593,0,0
15.09.2023 12:20:37.068,1.06596,1.06594,0,0
15.09.2023 12:20:39.959,1.06597,1.06594,0,0
15.09.2023 12:20:42.696,1.06599,1.06596,0,0
15.09.2023 12:20:42.799,1.06598,1.06595,0,0
15.09.2023 12:20:43.004,1.066,1.06598,0,0
15.09.2023 12:20:43.108,1.06601,1.066,0,0
15.09.2023 12:20:43.211,1.06602,1.06599,0,0
15.09.2023 12:20:43.934,1.06602,1.066,0,0
15.09.2023 12:20:44.899,1.06604,1.06601,0,0
15.09.2023 12:20:45.156,1.06603,1.06601,0,0
15.09.2023 12:20:45.556,1.06604,1.06601,0,0
15.09.2023 12:20:46.072,1.06605,1.06602,0,0
15.09.2023 12:20:46.175,1.06606,1.06603,0,0
15.09.2023 12:20:46.279,1.06606,1.06604,0,0
15.09.2023 12:20:46.383,1.06604,1.06602,0,0
15.09.2023 12:20:46.537,1.06605,1.06603,0,0
15.09.2023 12:20:46.742,1.06605,1.06604,0,0
15.09.2023 12:20:46.845,1.06607,1.06605,0,0
15.09.2023 12:20:48.491,1.06608,1.06605,0,0
15.09.2023 12:20:48.983,1.06608,1.06606,0,0
15.09.2023 12:20:49.035,1.0661,1.06608,0,0
15.09.2023 12:20:49.519,1.06611,1.06609,0,0
15.09.2023 12:20:52.143,1.06611,1.0661,0,0
15.09.2023 12:20:52.247,1.06612,1.0661,0,0
15.09.2023 12:20:52.556,1.06614,1.06613,0,0
15.09.2023 12:20:52.660,1.06616,1.06614,0,0
15.09.2023 12:20:53.636,1.06617,1.06615,0,0
15.09.2023 12:20:57.398,1.0662,1.06618,0,0
15.09.2023 12:20:57.501,1.06621,1.06619,0,0
15.09.2023 12:20:58.421,1.06618,1.06617,0,0
15.09.2023 12:20:58.473,1.06617,1.06615,0,0
15.09.2023 12:20:58.526,1.06619,1.06618,0,0
15.09.2023 12:20:58.629,1.0662,1.06618,0,0
15.09.2023 12:20:59.715,1.06619,1.06617,0,0
15.09.2023 12:21:00.096,1.06619,1.06618,0,0
15.09.2023 12:21:00.510,1.06621,1.06619,0,0
15.09.2023 12:21:01.356,1.0662,1.06619,0,0
15.09.2023 12:21:01.459,1.06621,1.06619,0,0
15.09.2023 12:21:01.715,1.0662,1.06619,0,0
15.09.2023 12:21:01.827,1.06621,1.06619,0,0
15.09.2023 12:21:02.022,1.0662,1.06618,0,0
15.09.2023 12:21:02.126,1.06618,1.06617,0,0
15.09.2023 12:21:02.178,1.06618,1.06616,0,0
15.09.2023 12:21:02.333,1.06616,1.06614,0,0
15.09.2023 12:21:07.036,1.06615,1.06613,0,0
15.09.2023 12:21:07.140,1.06616,1.06614,0,0
15.09.2023 12:21:07.243,1.06614,1.06613,0,0
15.09.2023 12:21:07.346,1.06614,1.06612,0,0
15.09.2023 12:21:07.449,1.06613,1.06611,0,0
15.09.2023 12:21:09.060,1.06612,1.0661,0,0
15.09.2023 12:21:10.123,1.06614,1.06612,0,0
15.09.2023 12:21:10.226,1.06615,1.06613,0,0
15.09.2023 12:21:10.330,1.06616,1.06614,0,0
15.09.2023 12:21:10.637,1.06617,1.06615,0,0
15.09.2023 12:21:13.619,1.06616,1.06614,0,0
15.09.2023 12:21:17.888,1.06615,1.06613,0,0
15.09.2023 12:21:17.941,1.06612,1.06611,0,0
15.09.2023 12:21:18.085,1.06612,1.0661,0,0
15.09.2023 12:21:18.405,1.06613,1.0661,0,0
15.09.2023 12:21:18.664,1.06613,1.06611,0,0
15.09.2023 12:21:18.767,1.06613,1.0661,0,0
15.09.2023 12:21:18.972,1.06611,1.06609,0,0
15.09.2023 12:21:20.287,1.0661,1.06609,0,0
15.09.2023 12:21:20.391,1.06611,1.06609,0,0
15.09.2023 12:21:27.052,1.06609,1.06608,0,0
15.09.2023 12:21:27.156,1.06609,1.06606,0,0
15.09.2023 12:21:27.260,1.06607,1.06605,0,0
15.09.2023 12:21:27.363,1.06606,1.06604,0,0
15.09.2023 12:21:27.670,1.06607,1.06604,0,0
15.09.2023 12:21:29.200,1.06606,1.06604,0,0
15.09.2023 12:21:29.303,1.06607,1.06604,0,0
15.09.2023 12:21:30.338,1.06605,1.06603,0,0
15.09.2023 12:21:30.442,1.06606,1.06604,0,0
15.09.2023 12:21:31.492,1.06606,1.06605,0,0
15.09.2023 12:21:31.545,1.06609,1.06607,0,0
15.09.2023 12:21:31.597,1.0661,1.06608,0,0
15.09.2023 12:21:31.650,1.06612,1.06609,0,0
15.09.2023 12:21:31.753,1.06613,1.0661,0,0
15.09.2023 12:21:33.097,1.06611,1.06609,0,0
15.09.2023 12:21:33.200,1.06612,1.06609,0,0
15.09.2023 12:21:39.002,1.0661,1.06609,0,0
15.09.2023 12:21:39.105,1.0661,1.06608,0,0
15.09.2023 12:21:40.026,1.06611,1.06608,0,0
15.09.2023 12:21:41.374,1.06608,1.06607,0,0
15.09.2023 12:21:41.478,1.06608,1.06606,0,0
15.09.2023 12:21:41.635,1.06607,1.06605,0,0
15.09.2023 12:21:42.625,1.06608,1.06607,0,0
15.09.2023 12:21:42.728,1.06609,1.06607,0,0
15.09.2023 12:21:42.848,1.0661,1.06607,0,0
15.09.2023 12:21:43.002,1.06611,1.06609,0,0
15.09.2023 12:21:43.107,1.06611,1.0661,0,0
15.09.2023 12:21:43.210,1.06613,1.06611,0,0
15.09.2023 12:21:43.313,1.06612,1.0661,0,0
15.09.2023 12:21:46.849,1.06611,1.06609,0,0
15.09.2023 12:21:46.954,1.0661,1.06608,0,0
15.09.2023 12:21:49.666,1.0661,1.06607,0,0
15.09.2023 12:21:50.371,1.0661,1.06608,0,0
15.09.2023 12:21:50.474,1.06611,1.06609,0,0
15.09.2023 12:21:50.683,1.0661,1.06608,0,0
15.09.2023 12:21:53.863,1.06609,1.06606,0,0
15.09.2023 12:21:55.381,1.0661,1.06607,0,0
15.09.2023 12:21:55.973,1.06609,1.06607,0,0
15.09.2023 12:21:56.027,1.06611,1.06609,0,0
15.09.2023 12:21:56.131,1.06612,1.0661,0,0
15.09.2023 12:21:56.777,1.06613,1.06611,0,0
15.09.2023 12:21:57.241,1.06613,1.0661,0,0
15.09.2023 12:21:57.548,1.06612,1.0661,0,0
15.09.2023 12:21:57.754,1.06613,1.0661,0,0
15.09.2023 12:21:59.899,1.06612,1.0661,0,0
15.09.2023 12:22:03.294,1.0661,1.06608,0,0
15.09.2023 12:22:04.162,1.06609,1.06607,0,0
15.09.2023 12:22:04.779,1.0661,1.06608,0,0
15.09.2023 12:22:05.034,1.06609,1.06607,0,0
15.09.2023 12:22:05.137,1.0661,1.06608,0,0
15.09.2023 12:22:05.395,1.06611,1.0661,0,0
15.09.2023 12:22:06.343,1.06612,1.0661,0,0
15.09.2023 12:22:07.345,1.06613,1.0661,0,0
15.09.2023 12:22:08.369,1.06612,1.0661,0,0
15.09.2023 12:22:08.737,1.06613,1.0661,0,0
15.09.2023 12:22:09.123,1.06613,1.06611,0,0
15.09.2023 12:22:12.148,1.06612,1.06611,0,0
15.09.2023 12:22:12.556,1.06611,1.06609,0,0
15.09.2023 12:22:16.995,1.0661,1.06607,0,0
15.09.2023 12:22:17.049,1.06608,1.06606,0,0
15.09.2023 12:22:17.151,1.06608,1.06605,0,0
15.09.2023 12:22:20.175,1.06608,1.06606,0,0
15.09.2023 12:22:21.739,1.06607,1.06606,0,0
15.09.2023 12:22:23.925,1.06608,1.06606,0,0
15.09.2023 12:22:25.302,1.06604,1.06603,0,0
15.09.2023 12:22:25.406,1.06604,1.06602,0,0
15.09.2023 12:22:25.510,1.06603,1.06601,0,0
15.09.2023 12:22:33.746,1.06604,1.06601,0,0
15.09.2023 12:22:34.805,1.06605,1.06603,0,0
15.09.2023 12:22:34.909,1.06607,1.06605,0,0
15.09.2023 12:22:35.750,1.06608,1.06605,0,0
15.09.2023 12:22:36.621,1.06607,1.06605,0,0
15.09.2023 12:22:36.826,1.06608,1.06605,0,0
15.09.2023 12:22:36.980,1.06608,1.06604,0,0
15.09.2023 12:22:37.083,1.06605,1.06603,0,0
15.09.2023 12:22:37.187,1.06606,1.06604,0,0
15.09.2023 12:22:37.240,1.06608,1.06605,0,0
15.09.2023 12:22:37.349,1.06607,1.06605,0,0
15.09.2023 12:22:37.452,1.06608,1.06605,0,0
15.09.2023 12:22:38.368,1.06609,1.06605,0,0
15.09.2023 12:22:39.246,1.06608,1.06605,0,0
15.09.2023 12:22:39.561,1.06609,1.06605,0,0
15.09.2023 12:22:39.718,1.06608,1.06605,0,0
15.09.2023 12:22:39.924,1.06609,1.06608,0,0
15.09.2023 12:22:40.028,1.06611,1.06609,0,0
15.09.2023 12:22:40.131,1.06612,1.0661,0,0
15.09.2023 12:22:40.508,1.06613,1.0661,0,0
15.09.2023 12:22:41.021,1.06612,1.0661,0,0
15.09.2023 12:22:41.567,1.06611,1.06609,0,0
15.09.2023 12:22:42.145,1.06609,1.06607,0,0
15.09.2023 12:22:42.248,1.06608,1.06606,0,0
15.09.2023 12:22:43.103,1.06608,1.06605,0,0
15.09.2023 12:22:44.680,1.06609,1.06605,0,0
15.09.2023 12:22:44.834,1.06608,1.06605,0,0
15.09.2023 12:22:45.101,1.06607,1.06604,0,0
15.09.2023 12:22:45.204,1.06606,1.06604,0,0
15.09.2023 12:22:47.252,1.06607,1.06604,0,0
15.09.2023 12:22:47.357,1.06608,1.06605,0,0
15.09.2023 12:22:47.664,1.06609,1.06605,0,0
15.09.2023 12:22:48.609,1.06606,1.06604,0,0
15.09.2023 12:22:49.403,1.06607,1.06604,0,0
15.09.2023 12:22:49.507,1.06604,1.06602,0,0
15.09.2023 12:22:49.610,1.06604,1.06601,0,0
15.09.2023 12:22:51.510,1.06603,1.06601,0,0
15.09.2023 12:23:00.379,1.06603,1.066,0,0
15.09.2023 12:23:02.517,1.06599,1.06598,0,0
15.09.2023 12:23:02.621,1.06597,1.06595,0,0
15.09.2023 12:23:03.904,1.06594,1.06593,0,0
15.09.2023 12:23:04.006,1.06593,1.06591,0,0
15.09.2023 12:23:04.058,1.06593,1.0659,0,0
15.09.2023 12:23:04.508,1.06592,1.0659,0,0
15.09.2023 12:23:07.137,1.06589,1.06588,0,0
15.09.2023 12:23:07.292,1.06587,1.06585,0,0
15.09.2023 12:23:10.405,1.06587,1.06584,0,0
15.09.2023 12:23:10.459,1.06585,1.06583,0,0
15.09.2023 12:23:10.562,1.06585,1.06582,0,0
15.09.2023 12:23:11.128,1.06584,1.06582,0,0
15.09.2023 12:23:11.494,1.06583,1.06582,0,0
15.09.2023 12:23:14.359,1.06583,1.06581,0,0
15.09.2023 12:23:17.911,1.06582,1.06581,0,0
15.09.2023 12:23:18.517,1.06583,1.06581,0,0
15.09.2023 12:23:20.498,1.06582,1.06581,0,0
15.09.2023 12:23:23.474,1.06582,1.06579,0,0
15.09.2023 12:23:23.730,1.06581,1.06579,0,0
15.09.2023 12:23:24.073,1.06582,1.06579,0,0
15.09.2023 12:23:26.627,1.06582,1.0658,0,0
15.09.2023 12:23:31.518,1.06582,1.06581,0,0
15.09.2023 12:23:32.558,1.06583,1.06581,0,0
15.09.2023 12:23:32.904,1.06584,1.06581,0,0
15.09.2023 12:23:34.810,1.06583,1.06581,0,0
15.09.2023 12:23:35.168,1.06583,1.0658,0,0
15.09.2023 12:23:35.321,1.06582,1.0658,0,0
15.09.2023 12:23:35.475,1.06583,1.0658,0,0
15.09.2023 12:23:35.578,1.06582,1.0658,0,0
15.09.2023 12:23:35.682,1.06583,1.0658,0,0
15.09.2023 12:23:41.720,1.06584,1.0658,0,0
15.09.2023 12:23:41.926,1.06583,1.0658,0,0
15.09.2023 12:23:45.717,1.06584,1.0658,0,0
15.09.2023 12:23:46.538,1.06583,1.0658,0,0
15.09.2023 12:23:47.257,1.06584,1.0658,0,0
15.09.2023 12:23:48.649,1.06583,1.0658,0,0
15.09.2023 12:23:51.153,1.06584,1.0658,0,0
15.09.2023 12:23:52.209,1.06583,1.0658,0,0
15.09.2023 12:23:52.383,1.06582,1.0658,0,0
15.09.2023 12:23:54.516,1.06583,1.0658,0,0
15.09.2023 12:24:01.282,1.06584,1.06583,0,0
15.09.2023 12:24:01.335,1.06587,1.06586,0,0
15.09.2023 12:24:01.388,1.0659,1.06588,0,0
15.09.2023 12:24:02.261,1.06591,1.06588,0,0
15.09.2023 12:24:02.951,1.06589,1.06587,0,0
15.09.2023 12:24:03.106,1.06589,1.06585,0,0
15.09.2023 12:24:03.260,1.06588,1.06585,0,0
15.09.2023 12:24:04.488,1.06587,1.06585,0,0
15.09.2023 12:24:06.545,1.06588,1.06585,0,0
15.09.2023 12:24:07.585,1.06588,1.06584,0,0
15.09.2023 12:24:08.679,1.06587,1.06584,0,0
15.09.2023 12:24:10.120,1.06582,1.06581,0,0
15.09.2023 12:24:10.225,1.06581,1.0658,0,0
15.09.2023 12:24:10.328,1.06582,1.0658,0,0
15.09.2023 12:24:10.721,1.06582,1.06581,0,0
15.09.2023 12:24:10.927,1.06584,1.06582,0,0
15.09.2023 12:24:11.286,1.06586,1.06583,0,0
15.09.2023 12:24:11.791,1.06584,1.06583,0,0
15.09.2023 12:24:12.384,1.06586,1.06583,0,0
15.09.2023 12:24:12.571,1.06585,1.06583,0,0
15.09.2023 12:24:13.810,1.06584,1.06582,0,0
15.09.2023 12:24:13.914,1.06583,1.0658,0,0
15.09.2023 12:24:17.313,1.06582,1.06579,0,0
15.09.2023 12:24:17.416,1.06583,1.06579,0,0
15.09.2023 12:24:18.157,1.06583,1.0658,0,0
15.09.2023 12:24:19.989,1.06584,1.06583,0,0
15.09.2023 12:24:20.061,1.06585,1.06583,0,0
15.09.2023 12:24:20.168,1.06584,1.06582,0,0
15.09.2023 12:24:20.271,1.06583,1.06582,0,0
15.09.2023 12:24:20.589,1.06583,1.0658,0,0
15.09.2023 12:24:20.873,1.06583,1.06581,0,0
15.09.2023 12:24:20.926,1.06584,1.06583,0,0
15.09.2023 12:24:20.979,1.06586,1.06584,0,0
15.09.2023 12:24:21.082,1.06585,1.06584,0,0
15.09.2023 12:24:21.287,1.06586,1.06584,0,0
15.09.2023 12:24:21.391,1.06584,1.06582,0,0
15.09.2023 12:24:21.494,1.06583,1.06582,0,0
15.09.2023 12:24:23.427,1.06581,1.0658,0,0
15.09.2023 12:24:23.531,1.06582,1.06579,0,0
15.09.2023 12:24:23.957,1.06583,1.06579,0,0
15.09.2023 12:24:24.698,1.06583,1.0658,0,0
15.09.2023 12:24:25.158,1.06583,1.06579,0,0
15.09.2023 12:24:25.342,1.06583,1.0658,0,0
15.09.2023 12:24:26.806,1.06583,1.06579,0,0
15.09.2023 12:24:28.710,1.06582,1.06579,0,0
15.09.2023 12:24:29.614,1.06582,1.0658,0,0
15.09.2023 12:24:29.920,1.06582,1.06579,0,0
15.09.2023 12:24:30.686,1.06582,1.0658,0,0
15.09.2023 12:24:30.911,1.06583,1.0658,0,0
15.09.2023 12:24:31.432,1.06582,1.06579,0,0
15.09.2023 12:24:33.301,1.06582,1.0658,0,0
15.09.2023 12:24:33.534,1.06583,1.0658,0,0
15.09.2023 12:24:34.755,1.06583,1.06579,0,0
15.09.2023 12:24:35.629,1.06583,1.0658,0,0
15.09.2023 12:24:35.731,1.06583,1.06579,0,0
15.09.2023 12:24:36.590,1.06583,1.06581,0,0
15.09.2023 12:24:38.810,1.06582,1.0658,0,0
15.09.2023 12:24:38.914,1.06583,1.0658,0,0
15.09.2023 12:24:40.266,1.06583,1.06581,0,0
15.09.2023 12:24:40.744,1.06582,1.06581,0,0
15.09.2023 12:24:42.018,1.06582,1.0658,0,0
15.09.2023 12:24:42.840,1.06582,1.06579,0,0
15.09.2023 12:24:42.943,1.06581,1.06579,0,0
15.09.2023 12:24:43.199,1.06582,1.06579,0,0
15.09.2023 12:24:45.711,1.06583,1.06579,0,0
15.09.2023 12:24:46.084,1.06582,1.06579,0,0
15.09.2023 12:24:46.187,1.06582,1.0658,0,0
15.09.2023 12:24:47.039,1.06585,1.06584,0,0
15.09.2023 12:24:47.246,1.06587,1.06584,0,0
15.09.2023 12:24:48.288,1.06588,1.06584,0,0
15.09.2023 12:24:48.568,1.06589,1.06586,0,0
15.09.2023 12:24:49.091,1.06586,1.06584,0,0
15.09.2023 12:24:49.246,1.06586,1.06583,0,0
15.09.2023 12:24:49.553,1.06587,1.06583,0,0
15.09.2023 12:24:49.657,1.06588,1.06584,0,0
15.09.2023 12:24:50.962,1.06587,1.06584,0,0
15.09.2023 12:24:51.067,1.06584,1.06583,0,0
15.09.2023 12:24:51.120,1.06584,1.06581,0,0
15.09.2023 12:24:52.089,1.06584,1.06583,0,0
15.09.2023 12:24:52.193,1.06586,1.06584,0,0
15.09.2023 12:24:52.551,1.06584,1.06582,0,0
15.09.2023 12:24:52.654,1.06584,1.06581,0,0
15.09.2023 12:24:54.298,1.06584,1.0658,0,0
15.09.2023 12:24:54.400,1.06583,1.0658,0,0
15.09.2023 12:24:54.605,1.06584,1.0658,0,0
15.09.2023 12:25:00.198,1.06581,1.0658,0,0
15.09.2023 12:25:00.301,1.06581,1.06579,0,0
15.09.2023 12:25:00.872,1.0658,1.06577,0,0
15.09.2023 12:25:00.975,1.06579,1.06577,0,0
15.09.2023 12:25:02.132,1.06578,1.06577,0,0
15.09.2023 12:25:02.184,1.0658,1.06577,0,0
15.09.2023 12:25:02.771,1.06578,1.06575,0,0
15.09.2023 12:25:03.373,1.06577,1.06575,0,0
15.09.2023 12:25:04.185,1.06578,1.06575,0,0
15.09.2023 12:25:04.758,1.06579,1.06577,0,0
15.09.2023 12:25:04.861,1.0658,1.06578,0,0
15.09.2023 12:25:04.964,1.06581,1.06578,0,0
15.09.2023 12:25:05.068,1.06581,1.0658,0,0
15.09.2023 12:25:05.121,1.06583,1.0658,0,0
15.09.2023 12:25:05.427,1.06585,1.06584,0,0
15.09.2023 12:25:05.531,1.06587,1.06584,0,0
15.09.2023 12:25:05.633,1.06588,1.06585,0,0
15.09.2023 12:25:09.891,1.06587,1.06585,0,0
15.09.2023 12:25:10.388,1.06588,1.06585,0,0
15.09.2023 12:25:10.822,1.06587,1.06585,0,0
15.09.2023 12:25:11.653,1.06587,1.06584,0,0
15.09.2023 12:25:11.858,1.06588,1.06584,0,0
15.09.2023 12:25:13.212,1.06587,1.06584,0,0
15.09.2023 12:25:14.261,1.06585,1.06583,0,0
15.09.2023 12:25:14.364,1.06586,1.06584,0,0
15.09.2023 12:25:14.467,1.06587,1.06585,0,0
15.09.2023 12:25:14.906,1.06588,1.06585,0,0
15.09.2023 12:25:15.009,1.06587,1.06584,0,0
15.09.2023 12:25:15.112,1.06586,1.06584,0,0
15.09.2023 12:25:15.571,1.06587,1.06584,0,0
15.09.2023 12:25:16.447,1.06584,1.06583,0,0
15.09.2023 12:25:16.551,1.06584,1.06582,0,0
15.09.2023 12:25:16.654,1.06584,1.06581,0,0
15.09.2023 12:25:17.522,1.06582,1.0658,0,0
15.09.2023 12:25:17.576,1.06579,1.06578,0,0
15.09.2023 12:25:17.681,1.06578,1.06577,0,0
15.09.2023 12:25:17.784,1.06578,1.06576,0,0
15.09.2023 12:25:20.331,1.06578,1.06575,0,0
15.09.2023 12:25:23.443,1.06574,1.06572,0,0
15.09.2023 12:25:23.548,1.06574,1.06571,0,0
15.09.2023 12:25:24.518,1.06573,1.06571,0,0
15.09.2023 12:25:24.974,1.06574,1.06571,0,0
15.09.2023 12:25:25.414,1.06573,1.06571,0,0
15.09.2023 12:25:25.857,1.06574,1.06571,0,0
15.09.2023 12:25:25.965,1.06573,1.06571,0,0
15.09.2023 12:25:26.887,1.06574,1.06571,0,0
15.09.2023 12:25:26.990,1.06573,1.06571,0,0
15.09.2023 12:25:28.536,1.06574,1.06571,0,0
15.09.2023 12:25:28.647,1.06573,1.06571,0,0
15.09.2023 12:25:28.751,1.06574,1.06571,0,0
15.09.2023 12:25:29.018,1.06573,1.0657,0,0
15.09.2023 12:25:29.542,1.06574,1.06572,0,0
15.09.2023 12:25:29.646,1.06575,1.06572,0,0
15.09.2023 12:25:31.214,1.06574,1.06572,0,0
15.09.2023 12:25:31.369,1.06574,1.06573,0,0
15.09.2023 12:25:31.422,1.06576,1.06574,0,0
15.09.2023 12:25:33.039,1.06576,1.06573,0,0
15.09.2023 12:25:33.414,1.06575,1.06572,0,0
15.09.2023 12:25:33.517,1.06575,1.06573,0,0
15.09.2023 12:25:35.518,1.06577,1.06574,0,0
15.09.2023 12:25:37.560,1.06579,1.06576,0,0
15.09.2023 12:25:37.664,1.06579,1.06577,0,0
15.09.2023 12:25:40.816,1.0658,1.06577,0,0
15.09.2023 12:25:43.419,1.06581,1.06578,0,0
15.09.2023 12:25:44.435,1.06581,1.06577,0,0
15.09.2023 12:25:44.539,1.0658,1.06577,0,0
15.09.2023 12:25:44.643,1.0658,1.06576,0,0
15.09.2023 12:25:45.794,1.0658,1.06577,0,0
15.09.2023 12:25:46.995,1.06581,1.06577,0,0
15.09.2023 12:25:47.149,1.0658,1.06577,0,0
15.09.2023 12:25:47.202,1.06576,1.06574,0,0
15.09.2023 12:25:47.305,1.06576,1.06573,0,0
15.09.2023 12:25:47.408,1.06576,1.06572,0,0
15.09.2023 12:25:47.572,1.06575,1.06572,0,0
15.09.2023 12:25:47.676,1.06573,1.0657,0,0
15.09.2023 12:25:47.780,1.06573,1.06569,0,0
15.09.2023 12:25:48.105,1.06573,1.0657,0,0
15.09.2023 12:25:48.603,1.06573,1.06569,0,0
15.09.2023 12:25:48.832,1.06573,1.0657,0,0
15.09.2023 12:25:49.518,1.06573,1.06569,0,0
15.09.2023 12:25:49.621,1.06573,1.0657,0,0
15.09.2023 12:25:59.836,1.06573,1.06569,0,0
15.09.2023 12:26:00.161,1.06573,1.06572,0,0
15.09.2023 12:26:00.265,1.06574,1.06572,0,0
15.09.2023 12:26:00.692,1.06576,1.06572,0,0
15.09.2023 12:26:00.795,1.06576,1.06573,0,0
15.09.2023 12:26:01.354,1.06575,1.06572,0,0
15.09.2023 12:26:01.457,1.06574,1.06571,0,0
15.09.2023 12:26:01.559,1.06573,1.0657,0,0
15.09.2023 12:26:02.112,1.06572,1.0657,0,0
15.09.2023 12:26:02.215,1.06572,1.06569,0,0
15.09.2023 12:26:04.342,1.06571,1.06569,0,0
15.09.2023 12:26:04.395,1.06568,1.06567,0,0
15.09.2023 12:26:04.499,1.06568,1.06565,0,0
15.09.2023 12:26:04.652,1.06568,1.06564,0,0
